tipo_cruzamento,cidade,radar_leman_endereco,radar_leman_surface_m2,radar_leman_surface_terrain_m2,radar_leman_nb_pieces,radar_leman_link,concorrencia_agencia,concorrencia_url,concorrencia_superficie_m2,concorrencia_superficie_terreno_m2,concorrencia_num_divisoes,diferenca_habitavel_pct,diferenca_terreno_pct,bate_por,divisoes_compativeis
apartamento,Thonon-les-Bains,"3 Chemin de la Vionnaz, 74200 Thonon-les-Bains",43.0,528.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.361973,6.482773",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/en-exclusivite-t2-rez-de-jardin-thonon-st-disdille/,44.0,,,2.27,,habitavel,
apartamento,Thonon-les-Bains,"3 Chemin de la Vionnaz, 74200 Thonon-les-Bains",43.0,528.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.361973,6.482773",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t2-centre-ville-thonon-les-bains+86925991,43.6,,2.0,1.38,,habitavel,True
apartamento,Thonon-les-Bains,"4 Chemin de la Vionnaz, 74200 Thonon-les-Bains",43.0,285.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.361969,6.482989",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/en-exclusivite-t2-rez-de-jardin-thonon-st-disdille/,44.0,,,2.27,,habitavel,
apartamento,Thonon-les-Bains,"4 Chemin de la Vionnaz, 74200 Thonon-les-Bains",43.0,285.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.361969,6.482989",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t2-centre-ville-thonon-les-bains+86925991,43.6,,2.0,1.38,,habitavel,True
apartamento,Thonon-les-Bains,"27 Route de Tully, 74200 Thonon-les-Bains",46.0,5639.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.371447,6.494305",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52196779,45.0,,2.0,2.17,,habitavel,True
apartamento,Thonon-les-Bains,"27 Route de Tully, 74200 Thonon-les-Bains",46.0,5639.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.371447,6.494305",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/11354-appartement-de-type-2-a-vendre-a-thonon-les-bains/,46.0,,,0.0,,habitavel,
apartamento,Thonon-les-Bains,"36 Chemin des Tissottes, 74200 Thonon-les-Bains",76.0,499.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.370122,6.499792",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52703873,75.0,,3.0,1.32,,habitavel,True
apartamento,Thonon-les-Bains,"36 Chemin des Tissottes, 74200 Thonon-les-Bains",76.0,499.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.370122,6.499792",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52584814,76.0,,3.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"36 Chemin des Tissottes, 74200 Thonon-les-Bains",76.0,499.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.370122,6.499792",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52402655,75.0,,3.0,1.32,,habitavel,True
apartamento,Thonon-les-Bains,"14 Chemin du Martinet, 74200 Thonon-les-Bains",50.0,1064.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.365846,6.47699",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/appartement-t3-coup-de-coeur/,50.0,,,0.0,,habitavel,
apartamento,Thonon-les-Bains,"14 Chemin du Martinet, 74200 Thonon-les-Bains",50.0,1064.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.365846,6.47699",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/11274-appartement-t2-51-15m/,51.15,,,2.25,,habitavel,
apartamento,Thonon-les-Bains,"14 Chemin du Martinet, 74200 Thonon-les-Bains",50.0,1064.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.365846,6.47699",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/9852-appartement-a-vendre-dernier-etage-a-thonon-les-bains/,48.91,,,2.18,,habitavel,
apartamento,Thonon-les-Bains,"36 Avenue de l’Ermitage, 74200 Thonon-les-Bains",45.0,8402.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.366354,6.490098",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-2-pieces-52196779,45.0,,2.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"36 Avenue de l’Ermitage, 74200 Thonon-les-Bains",45.0,8402.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.366354,6.490098",Leman Property Thonon,https://www.leman-property.com/vente/appartement/thonon-les-bains/en-exclusivite-t2-rez-de-jardin-thonon-st-disdille/,44.0,,,2.22,,habitavel,
apartamento,Thonon-les-Bains,"36 Avenue de l’Ermitage, 74200 Thonon-les-Bains",45.0,8402.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.366354,6.490098",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/11354-appartement-de-type-2-a-vendre-a-thonon-les-bains/,46.0,,,2.17,,habitavel,
apartamento,Thonon-les-Bains,"36 Avenue de l’Ermitage, 74200 Thonon-les-Bains",45.0,8402.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.366354,6.490098",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t2/853-thonon-les-bains-a-vendre-appartement-en-plateau-brut-a-amenager-parking-et-cave-thonon-ouest/,44.3,,2.0,1.56,,habitavel,True
apartamento,Thonon-les-Bains,"13 Impasse de la Combe, 74200 Thonon-les-Bains",52.0,600.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.381836,6.491679",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/11274-appartement-t2-51-15m/,51.15,,,1.63,,habitavel,
apartamento,Thonon-les-Bains,"13 Impasse de la Combe, 74200 Thonon-les-Bains",52.0,600.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.381836,6.491679",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t2/10682-rez-jardin-17-54m-au-calme-t2-52m/,52.04,,,0.08,,habitavel,
apartamento,Thonon-les-Bains,"10 Grande Rue, 74200 Thonon-les-Bains",88.0,113.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.370755,6.478966",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-21989784,87.0,241.0,4.0,1.14,,habitavel,True
apartamento,Thonon-les-Bains,"10 Grande Rue, 74200 Thonon-les-Bains",88.0,113.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.370755,6.478966",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t3-thonon-les-bains-concise+87257451,85.92,,4.0,2.36,,habitavel,True
apartamento,Thonon-les-Bains,"10 Grande Rue, 74200 Thonon-les-Bains",88.0,113.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.370755,6.478966",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t4-en-attique-residence-neuve+86566650,87.33,,4.0,0.76,,habitavel,True
apartamento,Thonon-les-Bains,"13 Avenue du Général de Gaulle, 74200 Thonon-les-Bains",67.0,465.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369611,6.47588",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52232506,68.0,,3.0,1.47,,habitavel,True
apartamento,Thonon-les-Bains,"13 Avenue du Général de Gaulle, 74200 Thonon-les-Bains",67.0,465.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369611,6.47588",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52196898,68.0,,3.0,1.47,,habitavel,True
apartamento,Thonon-les-Bains,"13 Avenue du Général de Gaulle, 74200 Thonon-les-Bains",67.0,465.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369611,6.47588",A&P Immobilier,https://www.immobilierapi.com/vente/1-thonon-les-bains/appartement/t3/864-thonon-les-bains-magnifique-appartement-t3-en-centre-au-calme-a-saisir/,68.0,,3.0,1.47,,habitavel,True
apartamento,Thonon-les-Bains,"13 Avenue du Général de Gaulle, 74200 Thonon-les-Bains",67.0,465.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369611,6.47588",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-t3-en-rez-de-jardin-avec-garage+87300076,65.42,,3.0,2.36,,habitavel,True
apartamento,Thonon-les-Bains,"13 Avenue du Général de Gaulle, 74200 Thonon-les-Bains",67.0,465.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369611,6.47588",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-de-type-3-a-thonon-les-bains+85757383,66.0,,3.0,1.49,,habitavel,True
apartamento,Thonon-les-Bains,"13 Avenue du Général de Gaulle, 74200 Thonon-les-Bains",67.0,465.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.369611,6.47588",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52232515,68.0,,3.0,1.47,,habitavel,True
apartamento,Thonon-les-Bains,"6 Rue Alexandre Gander, 74200 Thonon-les-Bains",68.0,397.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.366353,6.472835",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t3/9917-a-thonon-les-bains-appartement-a-acheter-avec-2-chambres/,69.52,,,2.19,,habitavel,
apartamento,Thonon-les-Bains,"4 Avenue du Champ Bochard, 74200 Thonon-les-Bains",61.0,1025.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.385608,6.498359",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t3-thonon-centre-ville+85078596,62.0,,3.0,1.61,,habitavel,True
apartamento,Évian-les-Bains,"11 Avenue Des Sources, 74500 Évian-les-Bains",31.0,196.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.399531,6.590318",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+thonon-les-bains+studio-avec-jardin-thonon-les-bains+86448556,30.91,,,0.29,,habitavel,
apartamento,Thonon-les-Bains,"7 Avenue de la Grangette, 74200 Thonon-les-Bains",61.0,821.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.363501,6.464493",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t3-thonon-centre-ville+85078596,62.0,,3.0,1.61,,habitavel,True
apartamento,Évian-les-Bains,"37 Avenue De Grande - Rive - Rd 1005, 74500 Évian-les-Bains",91.0,480.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.40263,6.610214",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/avant-premiere-residence-alvea-a-evian-les-bains-ref-39323972,89.0,,4.0,2.2,,habitavel,True
apartamento,Évian-les-Bains,"12 Avenue De Grande - Rive - Rd 1005, 74500 Évian-les-Bains",91.0,184.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.402729,6.610291",Nestenn Évian,https://immobilier-evian-les-bains.nestenn.com/avant-premiere-residence-alvea-a-evian-les-bains-ref-39323972,89.0,,4.0,2.2,,habitavel,True
apartamento,Thonon-les-Bains,"8 Rue Alexandre Gander, 74200 Thonon-les-Bains",68.0,521.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.366295,6.47267",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t3/9917-a-thonon-les-bains-appartement-a-acheter-avec-2-chambres/,69.52,,,2.19,,habitavel,
apartamento,Évian-les-Bains,"8 Avenue Des Grottes, 74500 Évian-les-Bains",44.0,702.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.400105,6.599412",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/4-studio/9473-dernier-etage-vue-lac-studio-avec-beaucoup-de-charme/,43.88,,,0.27,,habitavel,
apartamento,Thonon-les-Bains,"25 Grande Rue, 74200 Thonon-les-Bains",88.0,261.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.370802,6.479097",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-21989784,87.0,241.0,4.0,1.14,,habitavel,True
apartamento,Thonon-les-Bains,"25 Grande Rue, 74200 Thonon-les-Bains",88.0,261.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.370802,6.479097",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t3-thonon-les-bains-concise+87257451,85.92,,4.0,2.36,,habitavel,True
apartamento,Thonon-les-Bains,"25 Grande Rue, 74200 Thonon-les-Bains",88.0,261.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.370802,6.479097",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t4-en-attique-residence-neuve+86566650,87.33,,4.0,0.76,,habitavel,True
apartamento,Évian-les-Bains,"26 Avenue Des Sources, 74500 Évian-les-Bains",31.0,764.0,2.0,"https://www.google.com/maps/search/?api=1&query=46.39961,6.590489",Cabinet Greneche,https://grenecheimmo.fr/fr/propriete/vente+appartement+thonon-les-bains+studio-avec-jardin-thonon-les-bains+86448556,30.91,,,0.29,,habitavel,
apartamento,Thonon-les-Bains,"3 Chemin du Martinet, 74200 Thonon-les-Bains",84.0,430.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.366149,6.47706",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-52648362,84.0,,4.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"3 Chemin du Martinet, 74200 Thonon-les-Bains",84.0,430.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.366149,6.47706",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t3-thonon-les-bains-concise+87257451,85.92,,4.0,2.23,,habitavel,True
apartamento,Thonon-les-Bains,"3 Chemin du Martinet, 74200 Thonon-les-Bains",84.0,430.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.366149,6.47706",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-de-type-4-avec-2-places-de-parking-en-sous-sol+86648754,83.55,,4.0,0.54,,habitavel,True
apartamento,Thonon-les-Bains,"3 Chemin du Martinet, 74200 Thonon-les-Bains",84.0,430.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.366149,6.47706",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-nouveaute-t4-avec-jardin-garage-et-cave+87049047,83.8,,4.0,0.24,,habitavel,True
apartamento,Évian-les-Bains,"12 Route Nouvelle Du Stade, 74500 Évian-les-Bains",80.0,1236.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.394426,6.583472",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/appartement-4-pieces-a-evian-les-bains-charme-et-confort-au-coeur-de-la-ville/,82.0,,,2.44,,habitavel,
apartamento,Évian-les-Bains,"12 Route Nouvelle Du Stade, 74500 Évian-les-Bains",80.0,1236.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.394426,6.583472",Agence Lehmann,https://lehmann-immo.com/fr/propriete/vente+appartement+thonon-les-bains+bel-appartement-4-pieces-avec-jardin-a-thonon-les-bains+87306178,82.0,,4.0,2.44,,habitavel,True
apartamento,Évian-les-Bains,"12 Route Nouvelle Du Stade, 74500 Évian-les-Bains",80.0,1236.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.394426,6.583472",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/maison-mitoyenne-80-m2/,81.0,,,1.23,,habitavel,
apartamento,Thonon-les-Bains,"13 Rue des Italiens, 74200 Thonon-les-Bains",73.0,2450.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.367849,6.477019",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/2-appartement/t4/9874-thonon-appartement-t4/,71.85,,,1.58,,habitavel,
apartamento,Thonon-les-Bains,"9 Chemin de Morcy, 74200 Thonon-les-Bains",85.0,1445.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.362291,6.463951",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-52648362,84.0,,4.0,1.18,,habitavel,True
apartamento,Thonon-les-Bains,"9 Chemin de Morcy, 74200 Thonon-les-Bains",85.0,1445.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.362291,6.463951",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-4-pieces-21989784,87.0,241.0,4.0,2.3,,habitavel,True
apartamento,Thonon-les-Bains,"9 Chemin de Morcy, 74200 Thonon-les-Bains",85.0,1445.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.362291,6.463951",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-t3-thonon-les-bains-concise+87257451,85.92,,4.0,1.07,,habitavel,True
apartamento,Thonon-les-Bains,"9 Chemin de Morcy, 74200 Thonon-les-Bains",85.0,1445.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.362291,6.463951",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+appartement-de-type-4-avec-2-places-de-parking-en-sous-sol+86648754,83.55,,4.0,1.71,,habitavel,True
apartamento,Thonon-les-Bains,"9 Chemin de Morcy, 74200 Thonon-les-Bains",85.0,1445.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.362291,6.463951",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+appartement+thonon-les-bains+exclusivite-nouveaute-t4-avec-jardin-garage-et-cave+87049047,83.8,,4.0,1.41,,habitavel,True
apartamento,Évian-les-Bains,"2 Place Du Docteur Jean Bernex, 74500 Évian-les-Bains",85.0,76.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.400473,6.591266",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/appartement-4-pieces-avec-jardin-a-neuvecelle/,84.0,,,1.18,,habitavel,
apartamento,Évian-les-Bains,"4 Place Du Docteur Jean Bernex, 74500 Évian-les-Bains",85.0,105.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.400527,6.591268",Leman Property Évian,https://www.leman-property.com/vente/appartement/evian-les-bains/appartement-4-pieces-avec-jardin-a-neuvecelle/,84.0,,,1.18,,habitavel,
apartamento,Thonon-les-Bains,"10 Avenue des Vallées, 74200 Thonon-les-Bains",75.0,282.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.370542,6.486061",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52703873,75.0,,3.0,0.0,,habitavel,True
apartamento,Thonon-les-Bains,"10 Avenue des Vallées, 74200 Thonon-les-Bains",75.0,282.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.370542,6.486061",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52584814,76.0,,3.0,1.32,,habitavel,True
apartamento,Thonon-les-Bains,"10 Avenue des Vallées, 74200 Thonon-les-Bains",75.0,282.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.370542,6.486061",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/appartement-3-pieces-52402655,75.0,,3.0,0.0,,habitavel,True
